
# From Mark: 2.19662e+13 Energy: 1078.91= (83.7093 + 995.2) Angle: 1137.63= (130.329 + 1007.3) 
0.057 0.6 4.83621 0.000191426 0.00079982 19.1295 0.000213796 0.000996817 0.130225
# mS = 0.05700
# mZprime = 0.58000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.4235e+13 Energy: 1076.5= (81.2964 + 995.2) Angle: 1139.76= (132.457 + 1007.3) 
0.057 0.58 6.40732 0.000179887 0.000804364 19.8211 0.000203236 0.00102571 0.129005
# mS = 0.05700
# mZprime = 0.56000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.6806e+13 Energy: 1082.12= (86.9218 + 995.2) Angle: 1134.19= (126.89 + 1007.3) 
0.057 0.56 5.46615 0.00017338 0.000840937 18.243 0.000190546 0.00101492 0.128465
# mS = 0.05700
# mZprime = 0.54000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.97296e+13 Energy: 1083.99= (88.7865 + 995.2) Angle: 1135.75= (128.447 + 1007.3) 
0.057 0.54 2.84814 0.000163682 0.00087734 18.6955 0.000179473 0.00105397 0.12727
# mS = 0.05700
# mZprime = 0.52000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 3.30667e+13 Energy: 1075.63= (80.4348 + 995.2) Angle: 1133.67= (126.37 + 1007.3) 
0.057 0.52 5.4202 0.000149968 0.000850917 18.5399 0.00016788 0.00106526 0.127295
# mS = 0.05700
# mZprime = 0.50000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 3.68912e+13 Energy: 1075.03= (79.8337 + 995.2) Angle: 1127.03= (119.734 + 1007.3) 
0.057 0.5 5.86874 0.000139959 0.000870038 17.0945 0.000154882 0.00106455 0.127095
# mS = 0.05700
# mZprime = 0.48000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 4.12932e+13 Energy: 1093.94= (98.737 + 995.2) Angle: 1123.06= (115.759 + 1007.3) 
0.057 0.48 1.24264 0.000138357 0.00100405 16.4332 0.00014388 0.00108543 0.12476
# mS = 0.05700
# mZprime = 0.46000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 4.63839e+13 Energy: 1076.5= (81.2986 + 995.2) Angle: 1120.6= (113.303 + 1007.3) 
0.057 0.46 6.28794 0.000123027 0.000938562 15.8661 0.00013366 0.00110693 0.12353
# mS = 0.05700
# mZprime = 0.44000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.23011e+13 Energy: 1078.03= (82.8313 + 995.2) Angle: 1121.72= (114.417 + 1007.3) 
0.057 0.44 6.47714 0.00011508 0.000977741 15.8499 0.000124738 0.00114848 0.122435
# mS = 0.05700
# mZprime = 0.42000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.92169e+13 Energy: 1079.37= (84.1679 + 995.2) Angle: 1123.5= (116.199 + 1007.3) 
0.057 0.42 5.48194 0.000106905 0.00102107 16.6264 0.000115878 0.00119875 0.12191
# mS = 0.05700
# mZprime = 0.40000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 6.73492e+13 Energy: 1083.13= (87.9314 + 995.2) Angle: 1114.1= (106.805 + 1007.3) 
0.057 0.4 5.15409 9.95405e-05 0.00109948 14.6738 0.000104472 0.00121048 0.12004
# mS = 0.05700
# mZprime = 0.38000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 7.69758e+13 Energy: 1078.03= (82.8277 + 995.2) Angle: 1114.67= (107.375 + 1007.3) 
0.057 0.38 7.69933 9.09913e-05 0.0010985 14.9296 9.7051e-05 0.00124946 0.118535
# mS = 0.05700
# mZprime = 0.36000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 8.84554e+13 Energy: 1089.89= (94.6854 + 995.2) Angle: 1106.68= (99.3763 + 1007.3) 
0.057 0.36 0.561909 8.62979e-05 0.00123229 13.5608 8.72971e-05 0.00126092 0.116915
# mS = 0.05700
# mZprime = 0.34000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.02257e+14 Energy: 1088.18= (92.9789 + 995.2) Angle: 1105.75= (98.449 + 1007.3) 
0.057 0.34 3.5855 7.81628e-05 0.00128151 13.2098 7.92501e-05 0.0013172 0.116385
# mS = 0.05700
# mZprime = 0.32000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.19003e+14 Energy: 1095.83= (100.625 + 995.2) Angle: 1101.91= (94.6054 + 1007.3) 
0.057 0.32 -3.21426 7.24436e-05 0.00141039 12.4438 7.12853e-05 0.00136591 0.114545
# mS = 0.05700
# mZprime = 0.30000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.39533e+14 Energy: 1082.25= (87.0502 + 995.2) Angle: 1098.62= (91.3167 + 1007.3) 
0.057 0.3 4.80148 6.32412e-05 0.00139314 12.1079 6.39735e-05 0.0014254 0.11219
# mS = 0.05700
# mZprime = 0.28000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.64998e+14 Energy: 1086.72= (91.5192 + 995.2) Angle: 1097.29= (89.9855 + 1007.3) 
0.057 0.28 4.09153 5.74116e-05 0.00152236 11.8827 5.71479e-05 0.00150849 0.110705
# mS = 0.05700
# mZprime = 0.26000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 1.97012e+14 Energy: 1102.17= (106.967 + 995.2) Angle: 1095.72= (88.4201 + 1007.3) 
0.057 0.26 -6.04478 5.29663e-05 0.00177095 11.0463 5.04661e-05 0.00160883 0.109545
# mS = 0.05700
# mZprime = 0.24000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.37891e+14 Energy: 1088.66= (93.4617 + 995.2) Angle: 1090.4= (83.0952 + 1007.3) 
0.057 0.24 6.27427 4.54988e-05 0.00180076 10.5223 4.4157e-05 0.00169686 0.105585
# mS = 0.05700
# mZprime = 0.22000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.91056e+14 Energy: 1090.34= (95.1402 + 995.2) Angle: 1083.72= (76.4228 + 1007.3) 
0.057 0.22 3.57535 3.99945e-05 0.00195862 8.93131 3.78443e-05 0.00175413 0.10454
# mS = 0.05700
# mZprime = 0.20000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 3.61717e+14 Energy: 1094.81= (99.6077 + 995.2) Angle: 1081.01= (73.7121 + 1007.3) 
0.057 0.2 2.25766 3.48337e-05 0.00223866 7.75649 3.22849e-05 0.00192541 0.10156
# mS = 0.05700
# mZprime = 0.18000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 4.58132e+14 Energy: 1104.48= (109.28 + 995.2) Angle: 1079.78= (72.4763 + 1007.3) 
0.057 0.18 -0.485731 3.02691e-05 0.00263028 5.08466 2.72898e-05 0.00214206 0.099205
# mS = 0.05700
# mZprime = 0.16000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.94019e+14 Energy: 1094.13= (98.9319 + 995.2) Angle: 1071.02= (63.7243 + 1007.3) 
0.057 0.16 0.677179 2.46604e-05 0.00284566 6.75261 2.208e-05 0.00228287 0.096405
# mS = 0.05700
# mZprime = 0.14000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 7.9352e+14 Energy: 1107.75= (112.551 + 995.2) Angle: 1071.7= (64.4007 + 1007.3) 
0.057 0.14 -0.180043 2.0797e-05 0.00356078 5.38349 1.80717e-05 0.00269097 0.092375

# mS = 0.05500
# mZprime = 0.98000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 4.79828e+12 Energy: 1069.7= (74.4958 + 995.2) Angle: 1154.71= (147.415 + 1007.3) 
0.055 0.98 6.07456 0.000458142 0.000522787 22.677 0.00054325 0.000734807 0.141675
# mS = 0.05500
# mZprime = 0.96000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.13415e+12 Energy: 1068.23= (73.0349 + 995.2) Angle: 1158.48= (151.177 + 1007.3) 
0.055 0.96 5.6635 0.000436516 0.000522746 23.6391 0.0005236 0.000751413 0.142935
# mS = 0.05500
# mZprime = 0.94000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.49956e+12 Energy: 1074.5= (79.2986 + 995.2) Angle: 1158.49= (151.186 + 1007.3) 
0.055 0.94 4.75363 0.000429536 0.000551972 23.5389 0.000504661 0.00076119 0.141805
# mS = 0.05500
# mZprime = 0.92000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 5.89768e+12 Energy: 1081.1= (85.8978 + 995.2) Angle: 1158.13= (150.827 + 1007.3) 
0.055 0.92 5.37639 0.000422669 0.000576624 23.4219 0.000486407 0.000763046 0.14166
# mS = 0.05500
# mZprime = 0.90000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 6.33206e+12 Energy: 1085.67= (90.4732 + 995.2) Angle: 1154.98= (147.679 + 1007.3) 
0.055 0.9 2.18483 0.000410204 0.000599056 22.6775 0.000463447 0.000764126 0.142105
# mS = 0.05500
# mZprime = 0.88000
# eCut = 0.14000
# thCut = 5.00000
